"draw_date","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"Sun Nov 16 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","2","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"Mon Nov 17 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","2","0","0","0","0"
"Tue Nov 18 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","0","1","1","1","0","0","2","0","0","0","0","0","0","2","0","1","0","0","1","1","0","0","0","0","0","1","1","2","0","0","1","0","0","0","0"
"Wed Nov 19 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","0","0","0","1","2","0","0","0","0","0","2","0","1","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0"
"Thu Nov 20 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","3","0","1","0","2","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1"
"Fri Nov 21 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","3","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Sat Nov 22 2008 07:00:00 GMT+0700 (Indochina Time)","1","1","1","0","0","0","1","0","0","0","0","0","1","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1"
"Sun Nov 23 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","1","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1"
"Mon Nov 24 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","2","1","0","1","1","0","0","1","1","2","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","1"
"Tue Nov 25 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1","0","1","0","1","0","0","0","2","1","0","0","0","0","0","0","0"
"Wed Nov 26 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0"
"Thu Nov 27 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","1","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","1","0","1","0","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","0"
"Fri Nov 28 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","1","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Sat Nov 29 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","2","0","2","0","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"Sun Nov 30 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","2","0","0","0","2","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","2","0"
"Mon Dec 01 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","2","0","0","1","1","0","0","2","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"Tue Dec 02 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","2","2","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Wed Dec 03 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0"
"Fri Dec 05 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","1","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0"
"Sat Dec 06 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0"
"Sun Dec 07 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","2","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Mon Dec 08 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0"
"Tue Dec 09 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","0","1","0","1","0","0","0","0","2","0","0","0","1","2","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0"
"Wed Dec 10 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","2","1","0"
"Thu Dec 11 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","1","3","0","0","0","1","1","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"Fri Dec 12 2008 07:00:00 GMT+0700 (Indochina Time)","0","2","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","0","2","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
"Sat Dec 13 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","0","0"
"Sun Dec 14 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","2","1","0","0","1","0","0","0","0","0","1","1","2","0","1","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"Mon Dec 15 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1","1","1"
"Tue Dec 16 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","2","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Wed Dec 17 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","2","1","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1"
"Thu Dec 18 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","0","0","1","0","1","0","1","1","0","0","2","0","1","0","0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fri Dec 19 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","0","0","0","0","0","1","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","1","1","0","0","0","1","1","1","0","0","1","0","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0"
"Sat Dec 20 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1"
"Sun Dec 21 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0"
"Mon Dec 22 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","1","0","0","0","0","2","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1"
"Tue Dec 23 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","1","0","1","0","0","0","2","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0"
"Wed Dec 24 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0"
"Thu Dec 25 2008 07:00:00 GMT+0700 (Indochina Time)","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","0","0","1","0","0","0","1","0"
"Fri Dec 26 2008 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1"
"Sat Dec 27 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","2","0","0","0","2","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","2","1","1","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Sun Dec 28 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","3","0","0","0","0","1","0","0","0","0","0","0"
"Mon Dec 29 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0"
"Tue Dec 30 2008 07:00:00 GMT+0700 (Indochina Time)","1","0","0","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2","1","0","0","0","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0"
"Wed Dec 31 2008 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Thu Jan 01 2009 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"Fri Jan 02 2009 07:00:00 GMT+0700 (Indochina Time)","0","3","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"Sat Jan 03 2009 07:00:00 GMT+0700 (Indochina Time)","0","0","2","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Sun Jan 04 2009 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","2","0","1"
"Mon Jan 05 2009 07:00:00 GMT+0700 (Indochina Time)","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","2"
"Tue Jan 06 2009 07:00:00 GMT+0700 (Indochina Time)","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","2","0","1","0","0","2"
"Wed Jan 07 2009 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","1","1","0"
"Thu Jan 08 2009 07:00:00 GMT+0700 (Indochina Time)","0","1","0","0","0","0","0","0","0","0","1","0","1","0","2","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","2","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"Fri Jan 09 2009 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1"
"Sat Jan 10 2009 07:00:00 GMT+0700 (Indochina Time)","0","0","2","2","0","1","0","0","0","0","0","0","1","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"Sun Jan 11 2009 07:00:00 GMT+0700 (Indochina Time)","0","2","0","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Mon Jan 12 2009 07:00:00 GMT+0700 (Indochina Time)","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
"Tue Jan 13 2009 07:00:00 GMT+0700 (Indochina Time)","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","2","0","0","1","2","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
