"draw_date","prize1","prize2_1","prize2_2","prize3_1","prize3_2","prize3_3","prize3_4","prize3_5","prize3_6","prize4_1","prize4_2","prize4_3","prize4_4","prize5_1","prize5_2","prize5_3","prize5_4","prize5_5","prize5_6","prize6_1","prize6_2","prize6_3","prize7_1","prize7_2","prize7_3","prize7_4","special_prize"
"2006-12-24T00:00:00.000Z","43356","87461 "," 34994","08325 "," 50044 "," 91765 "," 22005 "," 07679 "," 17319","5315 "," 7977 "," 1188 "," 8527","0156 "," 1986 "," 3817 "," 4986 "," 2873 "," 6771","079 "," 923 "," 267","19 "," 91 "," 79 "," 24","50396"
"2006-12-25T00:00:00.000Z","85714","43345 "," 32887","00467 "," 19232 "," 76877 "," 56822 "," 97809 "," 81136","1184 "," 3287 "," 5530 "," 5638","9605 "," 9355 "," 3819 "," 8133 "," 6925 "," 5706","846 "," 714 "," 663","60 "," 18 "," 97 "," 84","10066"
"2006-12-26T00:00:00.000Z","76569","61198 "," 50056","70987 "," 39842 "," 36736 "," 33118 "," 21948 "," 54368","7243 "," 8734 "," 1318 "," 4946","0012 "," 4298 "," 7909 "," 4787 "," 3787 "," 1570","968 "," 111 "," 014","77 "," 93 "," 96 "," 89","05542"
"2006-12-27T00:00:00.000Z","59830","35154 "," 88195","09329 "," 89656 "," 25047 "," 07713 "," 64319 "," 41038","4612 "," 2354 "," 5795 "," 0559","0983 "," 3209 "," 3324 "," 3891 "," 8577 "," 3059","170 "," 800 "," 671","42 "," 41 "," 85 "," 88","36766"
"2006-12-28T00:00:00.000Z","55490","18389 "," 69953","31877 "," 84797 "," 75496 "," 68549 "," 20318 "," 62896","3296 "," 0599 "," 6559 "," 5169","9995 "," 7560 "," 3192 "," 2273 "," 8841 "," 0057","908 "," 472 "," 655","35 "," 63 "," 95 "," 16","00798"
"2006-12-29T00:00:00.000Z","50458","27486 "," 25561","77313 "," 45066 "," 48976 "," 89262 "," 29186 "," 34337","3536 "," 6462 "," 9059 "," 3714","9649 "," 4080 "," 5316 "," 3439 "," 7174 "," 5053","333 "," 967 "," 651","32 "," 05 "," 93 "," 31","72183"
"2006-12-30T00:00:00.000Z","26857","39937 "," 64302","58121 "," 78079 "," 32441 "," 30243 "," 69675 "," 37186","3705 "," 5173 "," 8302 "," 0654","3085 "," 1955 "," 3985 "," 2585 "," 4467 "," 9249","506 "," 931 "," 599","57 "," 15 "," 51 "," 50","02207"
"2006-12-31T00:00:00.000Z","13618","27283 "," 89558","30251 "," 62898 "," 52330 "," 73073 "," 59819 "," 35017","3324 "," 8838 "," 1480 "," 2506","7467 "," 0981 "," 1477 "," 4305 "," 3749 "," 6669","787 "," 448 "," 208","70 "," 11 "," 34 "," 41","64837"
"2007-01-01T00:00:00.000Z","27449","42186 "," 29415","84955 "," 71443 "," 75760 "," 08322 "," 20663 "," 95400","1777 "," 4700 "," 8060 "," 3434","8855 "," 4180 "," 9300 "," 4360 "," 3818 "," 7942","175 "," 016 "," 438","64 "," 93 "," 52 "," 76","78376"
"2007-01-02T00:00:00.000Z","30346","96003 "," 67179","21231 "," 08565 "," 69496 "," 96920 "," 00982 "," 09362","8004 "," 2854 "," 4735 "," 0295","2901 "," 1484 "," 1908 "," 3579 "," 9744 "," 5874","573 "," 455 "," 477","87 "," 58 "," 09 "," 28","83859"
"2007-01-03T00:00:00.000Z","78790","86238 "," 62797","55218 "," 53951 "," 92391 "," 16172 "," 57884 "," 82346","5038 "," 3215 "," 5952 "," 3936","6010 "," 3038 "," 7082 "," 8991 "," 1607 "," 9615","049 "," 464 "," 891","05 "," 91 "," 31 "," 50","85678"
"2007-01-04T00:00:00.000Z","59144","90840 "," 44454","57457 "," 91019 "," 35294 "," 02968 "," 26004 "," 78622","0793 "," 6831 "," 8501 "," 4698","2006 "," 8591 "," 7930 "," 2485 "," 3686 "," 8576","838 "," 367 "," 111","32 "," 85 "," 06 "," 10","37839"
"2007-01-05T00:00:00.000Z","87118","18013 "," 05045","50916 "," 86294 "," 88421 "," 07201 "," 57608 "," 01474","8428 "," 5035 "," 6534 "," 4259","2205 "," 5835 "," 6654 "," 1798 "," 1519 "," 9453","248 "," 811 "," 422","05 "," 68 "," 08 "," 54","75224"
"2007-01-06T00:00:00.000Z","59355","76695 "," 05623","69125 "," 81959 "," 83833 "," 30247 "," 34266 "," 22259","6121 "," 7606 "," 0110 "," 5693","1507 "," 3021 "," 0936 "," 6737 "," 0729 "," 1301","048 "," 352 "," 672","61 "," 57 "," 88 "," 10","46576"
"2007-01-07T00:00:00.000Z","51559","16508 "," 02795","56421 "," 82066 "," 45010 "," 49585 "," 45759 "," 13669","8912 "," 5988 "," 0819 "," 8675","6842 "," 0114 "," 2282 "," 1375 "," 4488 "," 8960","254 "," 062 "," 127","35 "," 87 "," 23 "," 90","61516"
"2007-01-08T00:00:00.000Z","86197","26837 "," 31570","23466 "," 84695 "," 14968 "," 85837 "," 91934 "," 53324","4624 "," 7235 "," 6859 "," 2590","5335 "," 4933 "," 0843 "," 2876 "," 2423 "," 0738","588 "," 920 "," 605","33 "," 04 "," 69 "," 24","58087"
"2007-01-09T00:00:00.000Z","56471","40623 "," 86100","26667 "," 12630 "," 37431 "," 62585 "," 44959 "," 29600","6469 "," 9778 "," 5473 "," 6068","1711 "," 4851 "," 0470 "," 2823 "," 0811 "," 1416","047 "," 601 "," 866","65 "," 86 "," 76 "," 44","55967"
"2007-01-10T00:00:00.000Z","89694","60598 "," 83109","63066 "," 74701 "," 79611 "," 95453 "," 76901 "," 00296","2501 "," 4407 "," 1419 "," 0127","7559 "," 9705 "," 5353 "," 6503 "," 6959 "," 6636","823 "," 760 "," 364","27 "," 23 "," 05 "," 71","72984"
"2007-01-11T00:00:00.000Z","48230","18721 "," 68172","26755 "," 57497 "," 34795 "," 00806 "," 26357 "," 73040","3771 "," 7209 "," 4467 "," 5848","0177 "," 0045 "," 0513 "," 8219 "," 9648 "," 2232","904 "," 594 "," 289","39 "," 96 "," 62 "," 45","18955"
"2007-01-12T00:00:00.000Z","15447","70643 "," 44542","22209 "," 10387 "," 39198 "," 60548 "," 71468 "," 00546","7823 "," 9220 "," 1247 "," 7083","3630 "," 6954 "," 1977 "," 5291 "," 4444 "," 1416","292 "," 168 "," 085","78 "," 53 "," 48 "," 21","31651"
"2007-01-13T00:00:00.000Z","29274","95614 "," 10361","68483 "," 60188 "," 45115 "," 20841 "," 60631 "," 20268","9233 "," 6273 "," 4232 "," 7663","4962 "," 4600 "," 5042 "," 7006 "," 9242 "," 9517","297 "," 855 "," 699","13 "," 03 "," 91 "," 17","64869"
"2007-01-14T00:00:00.000Z","35579","68644 "," 35602","59574 "," 88716 "," 10302 "," 71279 "," 68235 "," 95775","8262 "," 4129 "," 5382 "," 5695","8843 "," 1630 "," 4133 "," 6027 "," 0053 "," 2021","365 "," 195 "," 179","06 "," 02 "," 42 "," 30","28564"
"2007-01-15T00:00:00.000Z","68947","82886 "," 22029","52432 "," 29223 "," 67158 "," 75313 "," 62104 "," 94650","3547 "," 5846 "," 7506 "," 2744","9153 "," 9989 "," 0823 "," 7769 "," 1615 "," 6100","994 "," 074 "," 066","81 "," 72 "," 32 "," 51","83926"
"2007-01-16T00:00:00.000Z","71112","89958 "," 48900","53993 "," 34077 "," 40907 "," 83788 "," 89746 "," 47845","5564 "," 4633 "," 2723 "," 1857","5994 "," 9932 "," 7974 "," 3122 "," 6919 "," 5115","842 "," 831 "," 669","54 "," 53 "," 06 "," 07","56308"
"2007-01-17T00:00:00.000Z","47270","37182 "," 06421","52223 "," 89699 "," 98364 "," 76457 "," 61734 "," 48115","6629 "," 4799 "," 7602 "," 3068","6625 "," 4838 "," 0092 "," 6662 "," 1622 "," 1489","403 "," 295 "," 387","38 "," 11 "," 03 "," 14","62218"
"2007-01-18T00:00:00.000Z","82343","93473 "," 35780","27215 "," 49441 "," 98525 "," 47175 "," 74793 "," 25111","4537 "," 3468 "," 0562 "," 4138","1499 "," 7486 "," 6063 "," 0369 "," 5984 "," 3147","755 "," 652 "," 565","16 "," 48 "," 44 "," 04","55434"
"2007-01-19T00:00:00.000Z","99405","02182 "," 96539","05551 "," 63103 "," 57162 "," 96537 "," 84497 "," 47446","7349 "," 2383 "," 9868 "," 2491","4996 "," 0635 "," 3739 "," 2443 "," 1665 "," 1966","520 "," 998 "," 901","89 "," 00 "," 96 "," 71","74826"
"2007-01-20T00:00:00.000Z","50066","35372 "," 29314","18383 "," 58211 "," 38900 "," 32012 "," 21576 "," 55498","8247 "," 9466 "," 7955 "," 6691","8857 "," 1691 "," 6766 "," 9710 "," 8845 "," 3232","980 "," 365 "," 284","91 "," 78 "," 95 "," 67","35640"
"2007-01-21T00:00:00.000Z","38706","98759 "," 17329","31144 "," 15553 "," 18361 "," 07753 "," 07916 "," 21888","9758 "," 3896 "," 4513 "," 2357","7470 "," 6524 "," 2204 "," 9119 "," 2798 "," 8756","387 "," 838 "," 600","96 "," 33 "," 23 "," 20","14478"
"2007-01-22T00:00:00.000Z","26335","89226 "," 28897","54968 "," 33402 "," 09014 "," 06922 "," 68598 "," 89984","7656 "," 0420 "," 7266 "," 5328","7473 "," 1718 "," 3734 "," 0509 "," 9861 "," 9144","153 "," 762 "," 138","68 "," 50 "," 64 "," 19","82377"
"2007-01-23T00:00:00.000Z","50421","28584 "," 04008","68789 "," 47986 "," 61411 "," 30150 "," 84783 "," 12485","3831 "," 8646 "," 3912 "," 7212","1616 "," 7520 "," 5623 "," 6074 "," 8447 "," 0835","886 "," 159 "," 660","84 "," 22 "," 86 "," 19","49963"
"2007-01-24T00:00:00.000Z","39017","09703 "," 84028","89113 "," 21771 "," 19063 "," 14487 "," 82970 "," 48477","8412 "," 4466 "," 9062 "," 5334","1776 "," 1031 "," 1131 "," 5565 "," 0342 "," 1407","688 "," 002 "," 693","71 "," 95 "," 24 "," 62","64182"
"2007-01-25T00:00:00.000Z","49195","25857 "," 55997","06088 "," 57046 "," 09624 "," 93827 "," 27069 "," 29161","6442 "," 2930 "," 6679 "," 9372","5418 "," 9895 "," 2989 "," 3857 "," 3039 "," 5626","240 "," 804 "," 727","32 "," 02 "," 30 "," 11","93191"
"2007-01-26T00:00:00.000Z","03744","11697 "," 72874","89448 "," 53243 "," 05790 "," 27157 "," 09716 "," 59443","2867 "," 4624 "," 9165 "," 1444","1300 "," 3439 "," 3545 "," 4162 "," 0689 "," 4688","316 "," 097 "," 551","37 "," 45 "," 81 "," 35","18540"
"2007-01-27T00:00:00.000Z","41007","90135 "," 11537","86880 "," 67702 "," 03963 "," 90397 "," 99549 "," 01295","2414 "," 3864 "," 3690 "," 5339","0574 "," 8635 "," 6410 "," 7419 "," 6558 "," 3046","564 "," 737 "," 500","50 "," 46 "," 88 "," 36","50521"
"2007-01-28T00:00:00.000Z","17032","85167 "," 53321","72067 "," 86529 "," 03440 "," 65642 "," 86347 "," 90100","2246 "," 6981 "," 1014 "," 9361","5825 "," 9158 "," 2570 "," 8930 "," 9644 "," 4235","108 "," 698 "," 674","08 "," 98 "," 09 "," 04","98340"
"2007-01-29T00:00:00.000Z","99430","67046 "," 20584","80297 "," 72961 "," 12266 "," 43536 "," 72186 "," 71842","8982 "," 1405 "," 0070 "," 0055","5314 "," 7071 "," 5987 "," 1438 "," 7607 "," 8839","253 "," 617 "," 669","18 "," 17 "," 22 "," 25","74382"
"2007-01-30T00:00:00.000Z","00692","16427 "," 84599","28902 "," 13120 "," 42480 "," 50831 "," 30471 "," 37400","1718 "," 6889 "," 9561 "," 4263","1623 "," 0139 "," 9559 "," 7969 "," 8430 "," 1183","634 "," 814 "," 928","96 "," 20 "," 32 "," 31","83203"
"2007-01-31T00:00:00.000Z","63996","41705 "," 38166","56014 "," 09751 "," 03104 "," 55658 "," 69074 "," 77391","3539 "," 5604 "," 7532 "," 8833","8619 "," 3782 "," 2746 "," 9256 "," 9266 "," 7151","179 "," 891 "," 239","80 "," 76 "," 94 "," 37","76850"
"2007-02-01T00:00:00.000Z","90241","52246 "," 79113","85336 "," 05575 "," 78844 "," 21923 "," 11122 "," 31666","6755 "," 7720 "," 8322 "," 2237","5004 "," 3010 "," 3705 "," 7032 "," 3256 "," 8974","102 "," 135 "," 158","97 "," 34 "," 44 "," 29","72670"
"2007-02-02T00:00:00.000Z","67260","90746 "," 69402","43835 "," 81318 "," 44236 "," 86442 "," 43618 "," 18312","3271 "," 9277 "," 1295 "," 7009","0675 "," 1636 "," 8893 "," 6765 "," 8364 "," 4110","771 "," 112 "," 594","36 "," 00 "," 74 "," 21","83419"
"2007-02-03T00:00:00.000Z","86461","40064 "," 48584","37906 "," 43613 "," 87987 "," 29518 "," 49572 "," 01056","9439 "," 3492 "," 7145 "," 4189","0305 "," 3439 "," 3433 "," 7175 "," 2852 "," 7220","747 "," 228 "," 264","68 "," 18 "," 75 "," 76","48134"
"2007-02-04T00:00:00.000Z","40097","58025 "," 14954","61854 "," 06874 "," 09400 "," 56559 "," 60551 "," 94217","0203 "," 3395 "," 1436 "," 5245","5163 "," 6053 "," 1495 "," 6180 "," 3216 "," 3605","701 "," 567 "," 921","89 "," 24 "," 93 "," 70","68493"
"2007-02-05T00:00:00.000Z","68552","73472 "," 52294","21017 "," 53117 "," 78365 "," 56558 "," 89221 "," 95066","9891 "," 5960 "," 0337 "," 6855","4606 "," 1009 "," 8653 "," 4905 "," 2003 "," 9534","458 "," 331 "," 694","38 "," 22 "," 68 "," 20","40131"
"2007-02-06T00:00:00.000Z","61747","19585 "," 60012","31846 "," 84160 "," 16391 "," 64729 "," 09208 "," 52006","6830 "," 0515 "," 0110 "," 3386","6583 "," 0939 "," 6646 "," 0424 "," 4865 "," 4457","868 "," 376 "," 193","25 "," 72 "," 84 "," 57","44875"
"2007-02-07T00:00:00.000Z","64181","20131 "," 00756","09238 "," 19385 "," 69340 "," 75287 "," 15678 "," 28634","9334 "," 5288 "," 8130 "," 9607","7542 "," 3236 "," 5611 "," 9694 "," 2944 "," 2437","359 "," 791 "," 757","13 "," 96 "," 14 "," 40","33278"
"2007-02-08T00:00:00.000Z","08414","03161 "," 24071","68905 "," 58518 "," 92941 "," 41202 "," 52539 "," 80953","3497 "," 4375 "," 5650 "," 2845","4570 "," 7216 "," 8727 "," 8384 "," 0179 "," 9641","167 "," 386 "," 315","82 "," 94 "," 02 "," 38","18836"
"2007-02-09T00:00:00.000Z","73918","77133 "," 10337","89926 "," 60725 "," 47946 "," 69169 "," 64357 "," 43438","2580 "," 3443 "," 0349 "," 8704","2765 "," 6458 "," 2361 "," 5867 "," 9500 "," 0129","086 "," 571 "," 097","32 "," 33 "," 85 "," 86","11610"
"2007-02-10T00:00:00.000Z","45517","74726 "," 79084","23896 "," 33680 "," 74148 "," 75887 "," 69937 "," 67121","3200 "," 6471 "," 2647 "," 5618","8090 "," 3116 "," 8536 "," 7962 "," 3739 "," 6232","176 "," 140 "," 204","70 "," 81 "," 03 "," 26","61955"
"2007-02-11T00:00:00.000Z","62685","59402 "," 74450","78672 "," 65288 "," 06414 "," 36430 "," 09792 "," 16591","5451 "," 3751 "," 8547 "," 8706","9479 "," 7064 "," 9786 "," 1465 "," 9470 "," 4340","755 "," 684 "," 593","52 "," 39 "," 90 "," 82","96297"
"2007-02-12T00:00:00.000Z","95431","18241 "," 95420","79583 "," 56266 "," 09864 "," 87515 "," 42735 "," 55759","6604 "," 2214 "," 1812 "," 6346","1526 "," 8553 "," 7440 "," 8011 "," 0915 "," 8588","815 "," 416 "," 078","72 "," 61 "," 80 "," 24","10326"
"2007-02-13T00:00:00.000Z","92459","82074 "," 71295","91385 "," 64516 "," 84885 "," 37652 "," 47644 "," 88592","5679 "," 7209 "," 4659 "," 4770","0772 "," 9444 "," 1862 "," 7074 "," 6693 "," 1602","641 "," 238 "," 789","47 "," 50 "," 30 "," 23","00681"
"2007-02-14T00:00:00.000Z","73653","20161 "," 13370","52508 "," 87721 "," 17479 "," 68300 "," 90476 "," 68567","4193 "," 0664 "," 8472 "," 0379","6810 "," 4256 "," 9407 "," 6641 "," 0675 "," 7954","778 "," 147 "," 150","37 "," 89 "," 38 "," 77","44844"
"2007-02-15T00:00:00.000Z","84457","42244 "," 47865","62909 "," 26510 "," 04475 "," 36290 "," 72338 "," 39024","8035 "," 2008 "," 2759 "," 7210","1942 "," 7757 "," 5866 "," 3736 "," 3588 "," 5336","196 "," 982 "," 291","59 "," 10 "," 13 "," 97","09714"
"2007-02-18T00:00:00.000Z","77056","25871 "," 07831","61935 "," 23615 "," 62105 "," 04602 "," 42539 "," 06740","5847 "," 6055 "," 9280 "," 2685","2904 "," 0062 "," 8430 "," 2272 "," 8689 "," 4612","498 "," 653 "," 717","00 "," 72 "," 40 "," 58","52447"
"2007-02-19T00:00:00.000Z","27915","23351 "," 19244","72495 "," 58486 "," 94561 "," 05338 "," 91198 "," 21607","9842 "," 1118 "," 8159 "," 5358","2243 "," 1800 "," 5726 "," 3280 "," 7470 "," 6756","083 "," 117 "," 649","28 "," 51 "," 75 "," 23","33855"
"2007-02-20T00:00:00.000Z","21952","97144 "," 57261","56827 "," 88871 "," 74597 "," 01236 "," 32167 "," 84823","9605 "," 1517 "," 2199 "," 1508","8447 "," 9317 "," 6570 "," 5960 "," 6938 "," 7464","273 "," 186 "," 982","34 "," 02 "," 49 "," 32","11200"
"2007-02-21T00:00:00.000Z","70108","90052 "," 31699","21927 "," 99038 "," 84188 "," 95932 "," 25217 "," 16029","4720 "," 9524 "," 0138 "," 5202","7717 "," 6938 "," 6011 "," 9311 "," 2263 "," 9415","528 "," 808 "," 245","91 "," 15 "," 93 "," 50","58536"
"2007-02-22T00:00:00.000Z","71339","69436 "," 24084","16637 "," 81704 "," 74503 "," 26561 "," 66634 "," 89823","8310 "," 5794 "," 0893 "," 7715","8858 "," 6072 "," 7233 "," 7609 "," 2704 "," 0510","307 "," 948 "," 392","78 "," 58 "," 70 "," 84","92106"
"2007-02-23T00:00:00.000Z","92264","55143 "," 30206","02113 "," 78162 "," 33181 "," 20250 "," 72267 "," 21437","0721 "," 0266 "," 1047 "," 4376","8513 "," 6860 "," 6928 "," 8821 "," 4216 "," 3315","476 "," 896 "," 236","61 "," 01 "," 59 "," 47","50487"
"2007-02-24T00:00:00.000Z","88428","65092 "," 17388","00399 "," 03750 "," 32681 "," 02754 "," 05401 "," 53812","6134 "," 2515 "," 8138 "," 8058","0300 "," 4510 "," 5313 "," 5908 "," 7972 "," 4316","843 "," 996 "," 747","52 "," 11 "," 61 "," 99","47053"
"2007-02-25T00:00:00.000Z","82355","57180 "," 64880","13454 "," 61914 "," 67160 "," 48595 "," 35510 "," 49819","9110 "," 1757 "," 7859 "," 5989","7856 "," 2349 "," 7353 "," 0422 "," 2300 "," 7874","028 "," 183 "," 137","93 "," 53 "," 44 "," 95","24690"
"2007-02-26T00:00:00.000Z","08338","10140 "," 92870","93511 "," 02831 "," 05746 "," 64353 "," 32703 "," 69039","9137 "," 1572 "," 5852 "," 7729","1866 "," 0259 "," 7316 "," 5676 "," 2983 "," 8112","945 "," 748 "," 977","04 "," 11 "," 10 "," 56","72713"
"2007-02-27T00:00:00.000Z","05960","56267 "," 11754","96517 "," 81919 "," 70184 "," 72971 "," 23207 "," 98696","2255 "," 7526 "," 0284 "," 8740","2068 "," 1138 "," 1924 "," 7803 "," 1259 "," 0438","247 "," 011 "," 533","20 "," 56 "," 93 "," 16","73059"
"2007-02-28T00:00:00.000Z","94908","09376 "," 22827","51874 "," 60696 "," 98627 "," 20625 "," 58806 "," 58370","1686 "," 3959 "," 5351 "," 6589","4730 "," 6481 "," 9392 "," 5131 "," 4819 "," 4796","025 "," 898 "," 520","59 "," 79 "," 13 "," 14","44722"
"2007-03-01T00:00:00.000Z","91633","58274 "," 70988","32684 "," 51773 "," 68051 "," 51691 "," 73152 "," 91652","1819 "," 3768 "," 2663 "," 5091","1932 "," 5267 "," 5792 "," 0028 "," 8078 "," 9115","431 "," 203 "," 762","85 "," 13 "," 47 "," 45","17232"
"2007-03-02T00:00:00.000Z","54220","47557 "," 57513","34922 "," 03351 "," 16869 "," 56491 "," 77122 "," 18493","2791 "," 6994 "," 6101 "," 6725","6460 "," 1306 "," 3629 "," 7206 "," 7335 "," 5463","744 "," 241 "," 190","69 "," 63 "," 79 "," 15","46102"
"2007-03-03T00:00:00.000Z","22055","62550 "," 87105","00487 "," 74405 "," 60669 "," 00300 "," 80247 "," 52221","2343 "," 9306 "," 2206 "," 5649","3316 "," 2464 "," 2400 "," 6061 "," 1375 "," 6605","864 "," 347 "," 987","65 "," 63 "," 26 "," 05","44847"
"2007-03-04T00:00:00.000Z","35010","34215 "," 04977","56324 "," 66878 "," 68830 "," 34674 "," 27221 "," 03780","7872 "," 4936 "," 5376 "," 8252","6514 "," 0871 "," 4032 "," 8386 "," 4073 "," 1828","843 "," 042 "," 705","24 "," 33 "," 20 "," 62","76258"
"2007-03-05T00:00:00.000Z","56376","03093 "," 27971","63729 "," 64740 "," 59656 "," 99898 "," 58519 "," 30043","7128 "," 5695 "," 3573 "," 4571","8661 "," 9718 "," 9708 "," 8713 "," 6358 "," 6283","566 "," 229 "," 572","62 "," 88 "," 97 "," 94","32033"
"2007-03-06T00:00:00.000Z","94917","74065 "," 86626","31253 "," 58189 "," 98725 "," 52420 "," 78189 "," 11646","0046 "," 5246 "," 7789 "," 5708","5898 "," 8662 "," 6269 "," 5960 "," 4855 "," 5978","705 "," 760 "," 014","31 "," 73 "," 63 "," 90","92355"
"2007-03-07T00:00:00.000Z","20217","54622 "," 70198","15623 "," 67291 "," 02820 "," 80406 "," 64525 "," 21940","8157 "," 1361 "," 5909 "," 9196","0678 "," 0462 "," 1403 "," 6412 "," 7835 "," 9595","161 "," 769 "," 149","38 "," 94 "," 88 "," 08","33057"
"2007-03-08T00:00:00.000Z","68373","00430 "," 33893","79872 "," 24859 "," 04089 "," 73995 "," 72273 "," 87212","8949 "," 7147 "," 3583 "," 8522","7295 "," 1518 "," 2217 "," 1869 "," 6467 "," 5367","950 "," 970 "," 725","14 "," 87 "," 31 "," 11","31918"
"2007-03-09T00:00:00.000Z","81017","85394 "," 50986","73395 "," 98490 "," 91689 "," 32565 "," 41352 "," 67909","0584 "," 5289 "," 7239 "," 3059","0751 "," 0054 "," 6252 "," 8861 "," 3771 "," 1130","593 "," 711 "," 962","77 "," 45 "," 69 "," 95","24623"
"2007-03-10T00:00:00.000Z","85470","83486 "," 58063","41103 "," 19327 "," 00807 "," 57022 "," 21277 "," 97813","0759 "," 4051 "," 9505 "," 6918","8862 "," 3842 "," 7550 "," 7072 "," 6299 "," 3337","246 "," 254 "," 572","89 "," 88 "," 06 "," 14","95392"
"2007-03-11T00:00:00.000Z","19247","73709 "," 97581","56695 "," 22874 "," 61066 "," 42206 "," 43021 "," 44743","0178 "," 2671 "," 0602 "," 0135","7498 "," 5818 "," 3109 "," 0826 "," 6572 "," 6024","664 "," 095 "," 044","20 "," 03 "," 85 "," 38","00100"
"2007-03-12T00:00:00.000Z","93219","96995 "," 24899","66650 "," 06304 "," 13111 "," 15031 "," 79744 "," 38969","1498 "," 6413 "," 4192 "," 5047","4110 "," 9437 "," 4485 "," 5933 "," 5194 "," 8219","763 "," 184 "," 756","59 "," 74 "," 73 "," 34","06424"
"2007-03-13T00:00:00.000Z","30705","39135 "," 21739","16105 "," 17405 "," 48342 "," 08528 "," 90409 "," 22996","9696 "," 7637 "," 5066 "," 7668","5927 "," 2984 "," 6834 "," 4107 "," 3199 "," 6533","775 "," 379 "," 799","31 "," 61 "," 10 "," 48","42891"
"2007-03-14T00:00:00.000Z","93850","44732 "," 30100","01767 "," 22208 "," 19069 "," 49916 "," 53660 "," 17149","7786 "," 7619 "," 2067 "," 6439","9478 "," 9246 "," 6870 "," 8599 "," 0977 "," 7700","752 "," 630 "," 888","93 "," 07 "," 05 "," 41","56895"
"2007-03-15T00:00:00.000Z","00160","47921 "," 89965","07433 "," 45083 "," 80199 "," 66915 "," 02450 "," 71729","0373 "," 3394 "," 4176 "," 3507","1368 "," 8597 "," 8634 "," 9219 "," 0753 "," 6036","830 "," 223 "," 926","21 "," 63 "," 70 "," 85","57794"
"2007-03-16T00:00:00.000Z","55209","06666 "," 31314","00370 "," 83082 "," 34940 "," 84228 "," 28750 "," 24956","7024 "," 5981 "," 7143 "," 0817","9910 "," 2919 "," 2584 "," 5841 "," 2193 "," 1337","994 "," 019 "," 142","70 "," 48 "," 42 "," 16","75934"
"2007-03-17T00:00:00.000Z","41570","25834 "," 31231","06344 "," 26659 "," 40081 "," 96119 "," 42306 "," 90539","6103 "," 0216 "," 9139 "," 3250","4569 "," 1820 "," 9161 "," 4721 "," 4593 "," 5682","445 "," 418 "," 634","80 "," 67 "," 23 "," 42","21918"
"2007-03-18T00:00:00.000Z","98222","31600 "," 94756","90832 "," 93302 "," 42945 "," 26355 "," 41756 "," 50537","4933 "," 0440 "," 9918 "," 2279","1943 "," 4364 "," 6776 "," 9503 "," 2330 "," 9737","264 "," 541 "," 682","25 "," 58 "," 38 "," 00","76180"
"2007-03-19T00:00:00.000Z","98791","43501 "," 66161","05416 "," 26054 "," 33790 "," 24997 "," 86022 "," 14372","6094 "," 2149 "," 9044 "," 7591","5418 "," 0202 "," 5963 "," 6562 "," 5486 "," 3306","455 "," 185 "," 238","83 "," 94 "," 85 "," 69","37378"
"2007-03-20T00:00:00.000Z","69598","35300 "," 08679","08212 "," 94827 "," 04939 "," 15274 "," 25590 "," 25663","5025 "," 5416 "," 1131 "," 4397","9120 "," 4555 "," 1899 "," 5196 "," 1172 "," 6297","456 "," 516 "," 018","26 "," 88 "," 33 "," 11","76612"
"2007-03-21T00:00:00.000Z","13719","25152 "," 78163","72316 "," 71284 "," 29228 "," 71192 "," 52768 "," 74816","1936 "," 0858 "," 3952 "," 8838","2443 "," 8545 "," 7546 "," 4341 "," 7606 "," 1364","913 "," 479 "," 949","38 "," 48 "," 54 "," 31","79092"
